raw,ror,name,country,region
"Key Laboratory of Xinjiang Endemic Phytomedicine Resources, Ministry of Education School of Pharmacy, 107th hospital of The Chinese people's liberation army, Shihezi University, Shihezi, China",https://ror.org/04x0kvm78,,China,Xinjiang
"Department of Physical Sport Science, College of Education, Princess Nourah bint Abdulrahman University, P.O. Box 84428, Riyadh 11671, Saudi Arabia",https://ror.org/05b0cyh02,,Saudi Arabia,Riyadh Region
Clinical Research Center,https://ror.org/04epg3w34,,United States,Michigan
"Oxford Martin Programme on the Future of Food and Nuffield Department of Population Health, University of Oxford, Oxford, United Kingdom",https://ror.org/052gg0110,,United Kingdom,England
"Dynamic Engineering Department, Engineering College, Shanxi University, Taiyuan, China",https://ror.org/04th5gf24,,China,Jiangxi
"Departments of Immunology and Neurology, Mayo Clinic College of Medicine, Mayo Clinic, Rochester, Minnesota, USA",https://ror.org/02qp3tb03,,United States,Minnesota
"Department of Orthopaedics, National Medical College Teaching Hospital, Birganj, Nepal. Department of Orthopaedics, National Medical College, Birganj, Nepal. Department of Orthopaedics, Dhulikhel Hospital, Dhulikhel, Nepal.",https://ror.org/05m5pc269,,Nepal,Bagmati Province
"School of Integrated Traditional Chinese and Western Medicine, Anhui University of Chinese Medicine, Hefei, Anhui 230012, China",https://ror.org/0139j4p80,,China,Anhui
"Department of Clinical Education, Canadian Memorial Chiropractic College, Toronto, Canada",https://ror.org/03jfagf20,,Canada,Ontario
"School of Management, School of Humanities, Economics and Law, Northwestern Polytechnical University, Xi'an, China",https://ror.org/03rkmps36,,Germany,Berlin
"Division of Informatics, Institute for Adaptive and Neural Computation, University of Edinburgh, 5 Forrest Hill, Edinburgh EH1 2QL, United Kingdom",https://ror.org/01nrxwf90,,United Kingdom,Scotland
"Royal Albert Edward Infirmary, Wigan, United Kingdom",https://ror.org/02v0mj573,,United Kingdom,England
"Department of Biostatistics, University of Michigan School of Public Health, Ann Arbor, MI USA",https://ror.org/00jmfr291,,United States,Michigan
"Transportation Institute, Inner Mongolia University, Bridge Detection and Maintenance Engineering Technology Research Centre of Inner Mongolia Autonomous Region, Hohhot, China",https://ror.org/0106qb496,,China,Inner Mongolia
"School of Chinese Medicine, Beijing University of Chinese Medicine, Beijing 100029, China",https://ror.org/05damtm70,,China,Beijing
"School of Business Administration, Hubei University of Economics, Wuhan, China",https://ror.org/012a84b59,,China,Hubei
"Beijing MTR Construction Administration Corporation, Beijing, China",https://ror.org/02mf18m55,,China,Beijing
"Department of Endocrinology, Yangpu Hospital, Tongji University, Shanghai 200090, China",https://ror.org/05cqn9380,,China,Shanghai
Federal State Autonomous Educational Institution of Higher Education I. M. Sechenov First Moscow State Medical University of the Ministry of Health of the Russian Federation (Sechenov University),https://ror.org/02yqqv993,,Russia,Moscow
"Drug Addiction Service, Local Health District 8, Cagliari, Italy",https://ror.org/04w6y2z35,,Australia,New South Wales
"Department of Psychiatry, School of Medicine, Kashan University of Medical Science, KashanIran",https://ror.org/015zmr509,,Iran,Isfahan
"Guangxi Key Lab of Human-Machine Interaction and Intelligent Decision, Nanning Normal University, Nanning 530001, China",https://ror.org/04dx82x73,,China,Guangxi
"College of Computer Science and Technology, Harbin University of Science and Technology, Harbin, China",https://ror.org/04e6y1282,,China,Heilongjiang
"Department of Genetics, SGPGIMS, Lucknow 226014, India",https://ror.org/01rsgrz10,,India,Uttar Pradesh
"Independent researcher, Amsterdam, The Netherlands",https://ror.org/02w0bzb53,,The Netherlands,North Holland
"Department of Oncology, The Second Hospital of Shandong University, Jinan 250033, P.R. China",https://ror.org/01fd86n56,,China,Shandong
"School of Management, Fudan University, Shanghai, 200433, China",https://ror.org/02vfj3j86,,China,Shanghai
"School of Computer and Communication Engineering, University of Science and Technology Beijing, China",https://ror.org/05tqmmk50,,Indonesia,Central Java
"School of Medicine, Shandong University, Ji’nan, Shandong, China",https://ror.org/0207yh398,,China,Shandong
"Department of Clinical Science, University of Bergen, Bergen, Norway",https://ror.org/03zga2b32,,Norway,Vestland
"Management Department, Guangxi University of Technology, Liuzhou, China",https://ror.org/02fj6b627,,China,Guangxi
"Department of Anaesthesiology and Intensive Care Medicine, Klinikum der Stadt Ludwigshafen, Ludwigshafen, Germany",https://ror.org/037wq4b75,,Germany,Rheinland-Pfalz
"Department of Pathology, Yantai Yuhuangding Hospital, Yantai, Shandong, China",https://ror.org/05vawe413,,China,Shandong
"Langfang Normal University, Langfang 065000, China",https://ror.org/05kyq2m47,,China,Hebei
"Department of Oncology, Medical College of Nanchang University, Nanchang, Jiangxi, China",https://ror.org/042v6xz23,,China,Jiangxi
"Department of General Surgery, Linyi People's Hospital, Linyi, Shandong, China",https://ror.org/011r8ce56,,China,Shandong
"Department of Plant Pathology, Punjab Agricultural University, Ludhiana, India",https://ror.org/02qbzdk74,,India,Punjab
"Department of Orthopedics, the First Affiliated Hospital of Henan University, Nanchong, Sichuan, China",https://ror.org/0536rsk67,,China,Henan
"Research Assist, Selcuk University, Architecture Faculty, Department of Architecture, 42003 Konya, Turkey",https://ror.org/00t6d2469,,Serbia,Central Serbia
"Department of Information Technology, Sona College of Technology, Salem, Tamil Nadu, 636005, India",https://ror.org/04qbta562,,India,Tamil Nadu
"Department of Clinical Laboratory, The Fifth Affiliated Hospital of Guangxi Medical University, Nanning, China",https://ror.org/04f970v93,,China,Xinjiang
"Department of Microbiology and Immunology, Life Sciences Institute, University of British Columbia",https://ror.org/05g467k04,,Ukraine,Kharkivs’ka Oblast’
"School of Arts Cheongju University, Cheongju City, Republic of Korea",https://ror.org/02tx4na66,,South Korea,North Chungcheong
"School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing 210094, China",https://ror.org/00xp9wg62,,China,Jiangsu
"Department of Pediatrics, Post Graduate Institute of Medical Sciences, Rohtak, HR, India",https://ror.org/03b982x90,,Pakistan,Punjab
"Department of Computing Technologies, College of Engineering and Technology, Faculty of Engineering and Technology, SRM Institute of Science and Technology, SRM Nagar, Kattankulathur, Kanchipuram, Chennai, Tamil Nadu, India",https://ror.org/050113w36,,India,Tamil Nadu
Voronezh State Forestry University named after G.F. Morozova,https://ror.org/05kce7016,,Russia,Voronezh Oblast
"Department of Biomedical Science and BK21 PLUS Center for Creative Biomedical Scientists, Chonnam National University Medical School, Gwangju 501-746, South Korea",https://ror.org/03k3bq214,,China,Beijing
"Department of Otolaryngology Head and Neck Surgery, General Hospital of Ningxia Medical University, Ningxia 753000, China",https://ror.org/056zz0q95,,United States,Virginia
"Business School Hohai university Nanjing, China",https://ror.org/01wd4xt90,,China,Jiangsu
"College of Electronic and Information Engineering, Hebei University, Baoding, China",https://ror.org/036h65h05,,China,Hebei
"Department of Gastrointestinal Surgery, The First Affiliated Hospital, Sun Yat-sen University, 510080, Guangzhou, Guangdong, China",https://ror.org/037p24858,,China,Guangdong
"Malaysian Graduate School of Entrepreneurship and Business, Universiti Malaysia Kelantan, Kota Bharu 16100, Malaysia",https://ror.org/0463y2v87,,Malaysia,Kelantan
"Department of Laboratory Animal Science, China Medical University, Shenyang, Liaoning 110122, China",https://ror.org/00v408z34,,Taiwan,Taiwan
Tajik State University of Commerce (Dushanbe),https://ror.org/00v76vw28,,Tajikistan,Dushanbe
"National School of Software, Xidian University, Xi'an,Shaanxi",https://ror.org/04ceqst84,,China,Shaanxi
"School of Life Science and Engineering, Southwest University of Science and Technology, Mianyang, Sichuan, China",https://ror.org/053fzma23,,China,Sichuan
"Department of Stomatology, Universidad Rey Juan Carlos, Madrid, Spain",https://ror.org/01v5cv687,,Spain,Madrid
"School of Electric and Information Engineering, Chongqing University of Science and Technology, Chongqing, China",https://ror.org/03n3v6d52,,China,Chongqing
"Network Management Center, Xi'an Physical Education University, Xi'an 710068, China",https://ror.org/00pt5by23,,China,Shaanxi
"Ludwig Cancer Research, San Diego Branch, La Jolla, CA 92093, USA",https://ror.org/03m1g2s55,,United States,California
"Shanghai Customs College, Shanghai, Shanghai, China",https://ror.org/01agvej60,,China,Shanghai
"Department of Electronics and Communication Engineering, JNT University, Anantapur, Andhra Pradesh, India",https://ror.org/02rw39616,,India,Andhra Pradesh
"Pharmaceutical College, Guangxi Agricultural Vocational College, Nanning,China",https://ror.org/00mas2304,,China,Guangxi
"Department of Crop Biotechnology and Breeding, Faculty of Agriculture, Ferdowsi University of Mashhad, Mashhad, Iran",https://ror.org/00g6ka752,,Iran,Razavi Khorasan
"Department of Surgery College of Stomatology, the First Affiliated Hospital, Harbin Medical University, Harbin, China",https://ror.org/05vy2sc54,,China,Heilongjiang
"Department of Paediatrics and Child Health, The University of Sydney, Westmead, Australia",https://ror.org/03rx0gp36,,United Kingdom,England
"State Key Laboratory of Frozen Soil engineering, Cold and Arid Regions Environmental and Engineering Research Institute, Chinese Academy and Sciences, Lanzhou, Gansu, China",https://ror.org/05wk0m864,,United States,New Hampshire
"Graduate School of Biomedical Sciences and Engineering, University of Maine, Orono, ME 04469, USA",https://ror.org/04n835f38,,United States,District of Columbia
"Laboratory of Soft Technology, Recovering, and Sustainable Development Faculty of Science, M'Hamed Bougara University, Boumerdes, Algeria",https://ror.org/02dveg925,,Algeria,Boumerdes
University of Gothenburg,https://ror.org/01tm6cn81,,Sweden,Västra Götaland
"School of Medicine, Queen’s University, Belfast, UK",https://ror.org/00hswnk62,,United Kingdom,Northern Ireland
"Department of Pathology, Memorial Sloan Kettering Cancer Center, New York, NY, USA",https://ror.org/02yrq0923,,United States,New York
"School of Accounting and Commercial Law, Victoria University of Wellington, Wellington, New Zealand",https://ror.org/0040r6f76,,New Zealand,Wellington Region
Pyatigorsk State University,https://ror.org/044gnjv68,,Russia,Stavropol Kray
"Laboratory of Infectious Diseases, National Institute of Allergy and Infectious Diseases, Bethesda, MD, USA",https://ror.org/043z4tv69,,United States,Maryland
"Dialysis Center, “Dialnefro”, Clinica Mariarosaria, 80045 Pompei, Italy",https://ror.org/0399x8k58,,United States,Virginia
"Faculty of Engineering, China University of Geosciences, Wuhan, Hubei, China",https://ror.org/04gcegc37,,China,Hubei
"School of Journalism, Fudan University, Shanghai 200433, China",https://ror.org/02vfj3j86,,China,Shanghai
"Wuhan University of Technology, School of Art and Design, Wuhan, 430070 Hubei, China",https://ror.org/03fe7t173,,China,Hubei
"Department of Laboratory Diagnosis, Clinical Medical College, Jiamusi University, Heilongjiang, China",https://ror.org/01vasff55,,China,Heilongjiang
Nizhny Novgorod Academy of the Ministry of Internal Affairs of the Russian Federation,https://ror.org/021a3gb32,,Russia,Nizhny Novgorod Oblast
"VTU PG Center, Muddenhalli, Bangalore",https://ror.org/00ha14p11,,India,Karnataka
"David Geffen School of Medicine, Jonsson Comprehensive Cancer Center, University of California at Los Angeles, Los Angeles, CA, USA",https://ror.org/046rm7j60,,United States,California
"Department of Biochemistry, Conway Institute of Biomolecular and Biomedical Research, University College Dublin, Belfield, Dublin 4, Ireland",https://ror.org/05m7pjf47,,Ireland,Leinster
"Ba Shu Middle School, Chongqing 400023, PR China",https://ror.org/04cfxct26,,United States,North Carolina
"Centre de recherche pour la promotion de la santé, Département de Nutrition et Diététiques, Institut Supérieur des Techniques Médicales, ISTM-Bukavu, Sud-Kivu, République Démocratique du Congo",https://ror.org/029005e08,,Switzerland,Vaud
"State Key Laboratory of Medical Neurobiology, Fudan University, Shanghai, China",https://ror.org/00nn53y54,,China,Shanghai
"Department of Urology, Emam Reza Hospital, Birjand University of Medical Sciences, Birjand, IR Iran",https://ror.org/01h2hg078,,Iran,South Khorasan Province
"Department of Chemistry and Biochemistry, The University of Texas at Austin, 1 University Station A1590, Austin, USA",https://ror.org/00hj54h04,,United States,Texas
"Department of Obstetrics and Gynecology, Kasr Al-Ainy University Hospital, Cairo University, Cairo, Egypt",https://ror.org/03q21mh05,,Egypt,Giza
"Institute of Physical Education, Hechi University, Yizhou, Guangxi 546300, China",https://ror.org/05pjkyk24,,China,Jiangsu
"Valley View University, Faculty of Accounting and Finance, Oyibi, Ghana",https://ror.org/04daenq52,,Ghana,Greater Accra
"Department of Pathology, University of Heidelberg Medical School, Heidelberg",https://ror.org/04rcqnp59,,United States,Ohio
"Internet Information Security Centre, Xinjiang, China",https://ror.org/011t9p927,,China,Beijing
"Department of Traditional Chinese Medicine, Beijing Geriatric Hospital, Beijing, China",https://ror.org/057vq6e26,,China,Beijing
"Department of Cardiac Surgery, Fujian Maternity and Child Health Hospital, Affiliated Hospital of Fujian Medical University, Fuzhou, China",https://ror.org/03d5yat74,,China,Fujian
"Department of Emergency, Linyi Central Hospital, Linyi 276400, Shandong Province, P.R. China",https://ror.org/011r8ce56,,China,Shandong
"Key Laboratory of Control of Biological Hazard Factors (Plant Origin) for Agriproduct Quality and Safety, Ministry of Agriculture and Rural Affairs of the People's Republic of China, Institute of Plant Protection, Chinese Academy of Agricultural Sciences, Beijing, PR China",https://ror.org/046hrxd41,,China,Beijing
